Cycle_Group,Discharge Time (s)_mean,Discharge Time (s)_std,Discharge Time (s)_min,Discharge Time (s)_max,Discharge Time (s)_skew,Discharge Time (s)_kurtosis,Decrement 3.6-3.4V (s)_mean,Decrement 3.6-3.4V (s)_std,Decrement 3.6-3.4V (s)_min,Decrement 3.6-3.4V (s)_max,Decrement 3.6-3.4V (s)_skew,Decrement 3.6-3.4V (s)_kurtosis,Max. Voltage Dischar. (V)_mean,Max. Voltage Dischar. (V)_std,Max. Voltage Dischar. (V)_min,Max. Voltage Dischar. (V)_max,Max. Voltage Dischar. (V)_skew,Max. Voltage Dischar. (V)_kurtosis,Min. Voltage Charg. (V)_mean,Min. Voltage Charg. (V)_std,Min. Voltage Charg. (V)_min,Min. Voltage Charg. (V)_max,Min. Voltage Charg. (V)_skew,Min. Voltage Charg. (V)_kurtosis,Time at 4.15V (s)_mean,Time at 4.15V (s)_std,Time at 4.15V (s)_min,Time at 4.15V (s)_max,Time at 4.15V (s)_skew,Time at 4.15V (s)_kurtosis,Time constant current (s)_mean,Time constant current (s)_std,Time constant current (s)_min,Time constant current (s)_max,Time constant current (s)_skew,Time constant current (s)_kurtosis,Charging time (s)_mean,Charging time (s)_std,Charging time (s)_min,Charging time (s)_max,Charging time (s)_skew,Charging time (s)_kurtosis,Total time (s)_mean,Total time (s)_std,Total time (s)_min,Total time (s)_max,Total time (s)_skew,Total time (s)_kurtosis,RUL,Battery_ID
4,5903.2064,28028.574343975004,1906.31,200131.26,6.857136540029916,45.02035160918582,4508.960249336705,27398.557000908244,612.7999999998137,194371.2580001708,6.85714109,45.02039234,3.9934600000000007,0.039912767,3.984,4.269,6.778694132,44.30184442682328,3.48316,0.075445171,3.283,3.787,2.723526367102508,10.045451529309693,5542.54878,9205.653917,4112.313000000082,69329.97999999998,6.855637837299185,45.006887096218954,6679.5582,10729.951857176682,5012.38,81029.98,6.855893240214196,45.00918117967162,10221.4198,10218.99486355149,8684.31,81029.98,6.855500518012371,45.005610009552846,16548.057800000002,29788.68908800303,10625.439999999478,214407.10999999987,6.113614027,37.63367032825309,859,10
5,1868.5706,21.599703173508505,1836,1908,-0.098769904,-1.198872487,593.5473800000347,12.95436736830504,570,612,-0.219182583,-1.260162321,3.98036,0.003629584,3.976,3.997,2.629322606497869,9.568315760147295,3.50816,0.084298875,3.477,3.795,3.0815575416889143,7.534684435964081,3995.109983999998,69.13247243774485,3872.3439999995753,4106.352000000887,-0.074042348,-1.182886996,4911.2083999999995,69.58920976527249,4796.31,5012.39,-0.145936983,-1.160753762,8651.9038,53.208778195914604,8540.34,8771,-0.090486296,-0.328653783,12281.45060000001,8512.124101580026,10427.64999999944,53584.68,4.694131341376765,20.03733982238408,809,10
6,1833.1479591836735,25.953246343151356,1788,1872,0.07405974,-0.989794272,571.7425918367575,13.858101030211833,548,599.2000000001863,0.19616984120488404,-1.035766106,3.9772244897959186,0.002778379,3.973,3.987,1.5142618441700144,3.6695434748005047,3.5155306122448984,0.07279798,3.489,3.8,3.6464968665273623,11.338051550610547,3901.237387755112,129.65042218206128,3752.343000000343,4537.12,2.427336710896991,9.733648196319557,4813.090204081633,139.86356613216844,4652.31,5552.32,3.0396829298525305,13.905989698330128,8619.962244897959,179.0113268095219,8504.25,9764.32,5.466789284760868,32.56467285174321,12248.657755102013,8586.179078198134,10317.319999999369,53461.88999999967,4.637296939318807,19.517960167365466,759,10
7,7496.958823529411,33495.03841882897,1704,197060.49,5.570477978527896,29.030252576874886,6009.803911769432,31950.214670115834,506,186830.53300016187,5.570483117775131,29.03028955504437,3.9757352941176474,0.050701927,3.961,4.262,5.5289263248535665,28.728246027623953,3.545735294117647,0.12608470188690962,3.31,4.02,2.2517220497554526,5.412755756176297,5353.3526176470505,10649.360454127795,620.2189999995753,65549.98399999924,5.548402633537261,28.87660268022586,6568.776764705883,12484.653494392984,1448.22,77160,5.553726127,28.91316368223071,10389.146470588235,11812.285778592246,5120.22,77160,5.548566678885677,28.87788002207753,18595.884999999995,35582.841097007804,6903.949999999255,211327.3200000003,4.931776432837953,23.93165471730316,709,10
8,1703.0279591836734,33.469589367289316,1644,1764,0.019971794402452964,-1.086904252,503.6651448007787,14.255145174341235,480,526.7142857145518,-0.033483875,-1.234920178,3.959163265306122,0.003754702,3.951,3.965,-0.257545217,-1.15512722,3.554530612244898,0.095397873,3.503,3.981,3.297725465,9.645705119364079,3424.1988163266465,414.6393607128049,818.32,4270.784000000916,-5.024922712,30.566364180423086,4315.464285714285,425.92360542022874,1664.32,5300.38,-4.796065481,29.54704164136737,8397.539183673469,440.9147727539338,5876.32,10016.39,-2.885434736,23.60649835555994,11895.131632653078,8618.448425316168,7630.049999999814,53256.39999999944,4.620349005282534,19.420932988207166,659,10
9,5655.737291666667,28029.79674807308,1533.59,195805.79,6.709753933215146,43.020964339975215,532.8575907738414,457.1897142766263,440.1428571427241,3630.0149999996647,6.680546575515474,42.763543758743644,3.952895833333334,0.044963929,3.932,4.256,6.577432839076373,41.87278848863402,3.5491875,0.072071671,3.323,3.86,2.496752908914145,12.639233029340694,4419.170708333456,8650.893562312793,2786.0149999996647,63089.98900000006,6.704190605721529,42.97216979792973,5526.015625,10199.120202141323,3716.98,74700,6.705106088285228,42.980162866328556,9709.468541666667,9586.365359,8072.35,74700,6.696441167282728,42.90234902002726,15036.061250000006,29411.736676779517,9683.009999999776,210070.78000000023,6.310467213,39.07617413068338,609,10
10,1544.12,36.45221691978894,1476,1596,-0.144148335,-1.200920689,439.3875417147485,11.848628314653329,419.7000000001863,457.2857142854482,-0.197280417,-1.290095946,3.9366399999999997,0.004741308,3.924,3.943,-0.74659763,-0.275955726,3.5849199999999994,0.083012868,3.556,3.871,3.087053577777059,7.563491160192118,2950.461789714316,138.37275941973135,2588.375,3140.383999999613,-0.559461487,-0.169610109,3890.1274,515.3722699,3500.38,7320,6.043367011084403,37.87803476511896,8243.234999999999,100.73563982837774,8108.28,8533,0.9086662441633716,0.6711437843042543,11552.764199999976,8525.518382567168,9625.72,52987.21999999974,4.692919859650138,20.030306167105596,559,10
11,1452.1340816326533,20.812312753749016,1408.88,1496.94,0.10364749585873662,-0.403118925,407.38103935783397,6.878860834743633,396.30000000074506,421.5,0.3215869519975129,-0.781697908,3.9250816326530606,0.004236925,3.91,3.931,-0.948981213,1.8144123396773288,3.593632653061224,0.073361177,3.567,3.881,3.6214904775163546,11.223319576395742,2681.7100204083063,149.21005277195033,2373,3522.016,3.4730504093730885,18.99255249,3531.127755102041,176.76467873118423,3283,4616.42,4.767781712979866,27.374035515511505,8110.985102040817,435.55896756888933,7928.31,11011.74,6.219612542706549,38.85283813117982,11355.791020408156,8638.363784,9397.189999999478,52751.37000000104,4.622947620795642,19.428481202232195,509,10
12,1403.7640816326532,32.78603748,1344,1452,-0.148433855,-1.047556148,390.21065233151234,9.384716865,373.5,404.2285714298487,-0.156249407,-1.193281848,3.9153877551020413,0.004781981,3.903,3.922,-0.497917841,-0.551552173,3.616122448979592,0.10607183742104952,3.588,4.222,4.591580009141896,21.385462435062628,2481.9265655978993,382.7331137882442,-35.71199999,2708.356000000611,-5.958139063,36.84079890671732,3285.9359183673473,475.2135797587858,116.26,3536.36,-6.220732492,39.106043685357754,7946.505102040816,526.5434760623699,4400.26,8420.98,-6.400309271,40.779128493501354,10272.145510204096,6215.377249748659,5805.410000000149,52731.800000000745,6.700488243860476,43.323958247108216,459,10
13,5171.5964,27170.558440994337,1293.62,193453.91,6.857137122,45.02035681363975,3873.109061907738,24786.373519624118,359.09999999962747,175633.91200015135,6.857142549003726,45.02040540468058,3.9085800000000006,0.048252351111164556,3.885,4.242,6.795434030969333,44.477539566839155,3.6160400000000004,0.081515232,3.339,3.903,1.783191900450583,8.900280846014551,3469.3106828516297,8052.917834382912,1980.9690000005064,59249.98399999924,6.848362023784192,44.94065535380065,4480.056,9573.274439827212,2863,70800,6.850937874593304,44.96411717931129,9309.276399999999,8883.814073823261,7820.36,70800,6.8331231042521985,44.799479863284965,15109.726200000068,29083.76695376927,9190.589999999853,207718.1099999994,6.068927661148212,37.173659480337314,409,10
14,1275.0267999999999,34.864306081300576,1224,1368,0.45713146272483124,-0.388170515,349.9988833333823,8.942013019761095,334.6666666660458,373.5,0.41401482062999473,-0.467366294,3.884979999999999,0.005943578,3.875,3.901,0.1332237674127364,-0.144880939,3.6446199999999997,0.078537886,3.609,3.913,3.076412705216429,7.518712005526067,2145.0949914228613,132.8939585,1799.0319999996573,2444.320000000298,-0.144803256,0.4307956409477187,2914.8253999999997,127.37528192610645,2636.38,3212.35,0.29097781463736794,-0.052389191,7962.6182,141.72136640850547,7748.31,8428,1.462621268485263,2.4186476331344453,10999.197200000017,8572.992927593603,8991.75,52624.58000000008,4.691680161234747,20.022646711957762,359,10
15,5023.745800000001,27019.84230252491,1188,192261.69,6.857141685,45.02039766836267,3777.2239171437664,24368.410102465186,325.3333333339542,172641.6889999993,6.857142652459377,45.02040633,3.87954,0.051414764019527284,3.86,4.235,6.807200114915921,44.577443386021486,3.64706,0.080054423,3.345,3.918,1.1992675420888137,9.030478037293868,3072.387183,7865.801786940607,1638.0629999991506,57569.97999999858,6.853384711161631,44.98650291408371,4035.9110000000005,9385.581276753179,2478.06,69060,6.852368457667293,44.977124677150925,9173.516800000001,8667.075527,7712.38,69060,6.7982739405501444,44.46915913757261,14863.018599999872,28965.13057355297,8954.189999999478,206533.94999999923,6.056561014742447,37.050540302545734,309,10
16,1164.9608,15.599605154605413,1140,1188.01,0.2853701547350789,-1.250081556,319.6045505,4.137623001788394,311.3333333339542,331.2029999997467,0.2524420024290135,-0.12084689,3.8627200000000004,0.003670289,3.856,3.869,0.14074964064647214,-1.153424769,3.6683999999999997,0.074614383,3.643,3.923,3.092232376185478,7.576653411212648,1833.5749661844916,88.09504156740896,1526.031000001356,1934.383000003174,-2.113785502,4.580936039880812,2560.5141999999996,85.11538121123992,2338.03,2908.19,0.6642492007374737,5.002649056963483,7839.173200000001,160.12283732949828,7624.19,8442.02,2.786691601072002,7.073570799762303,10771.000399999992,8606.106544727169,8831.589999999851,52523.71999999881,4.692082881762726,20.024893288899932,259,10
17,1125.182,8.989071546757614,1116,1140,0.38444549794642335,-1.132706958,309.1978835977614,3.0214196745211446,305.19999999925494,320.40650000050664,1.1940141976775123,2.574658888599452,3.8527555555555546,0.003675197,3.846,3.86,0.5164750960427255,-0.813934156,3.6734444444444434,0.067683943,3.65,3.927,3.4669266242046826,10.045079483943601,1732.7657111143549,76.97934328800184,1417.5,1798.026285711676,-3.122901246,8.934279513174848,2428.1226666666666,50.16939149249542,2219,2492.38,-2.618606806,7.506015981,7804.450444444444,173.5745153182914,7676.31,8456,2.7946021532436025,7.250968241510247,10685.802888888962,8223.427903,8823.62,52501.31000000052,4.511096630533497,18.642549121158208,209,10
18,4878.8784,26822.021063959575,1056,190745.95,6.857136908326488,45.020354907423375,3677.1769502945617,23891.37703210716,289.7142857145518,169235.96899999864,6.857142323766078,45.02040339,3.8497399999999997,0.054455678,3.833,4.226,6.795029841,44.46438294180717,3.6768400000000003,0.079649323,3.345,3.933,0.4603941097987093,9.605803121,2744.4369092882926,7636.601097695875,1305.4999999981374,55649.98399999924,6.851761385272578,44.97183726282058,3750.7926000000007,9190.901402389216,2086.02,67200,6.780554428595763,44.30015703676517,9052.7942,8418.203485227612,7604.33,67200,6.791534133096545,44.40516077835094,14629.738599999982,28795.820542347486,8724.160000000149,205024.6400000006,6.0443889431522555,36.924669730364535,159,10
19,1027.5346,16.63415409600969,996,1056,-0.372439561,-0.6385635,282.3396832,4.712699033,273.7142857145518,293.58300000056624,-0.084353451,-0.369948351,3.83112,0.003645741,3.823,3.837,-0.497991947,-0.876114887,3.6995400000000007,0.070001227,3.673,3.94,3.085843509014295,7.555683611720282,1487.6737257142365,92.00881678672847,1169,1587.2001428566873,-2.278578199,4.841647860496957,2132.07,69.86426624504968,1916.38,2240.34,-1.180713081,1.5464566815779195,7667.2348,216.66889710433324,7496.31,8456,2.776471088854555,6.632603876398701,10461.966399999972,8648.718535937198,8532.37,52425.23999999836,4.6905524089153365,20.015573418151785,109,10
20,973.1763265306122,15.831344264606523,948,998.44,-0.100675378,-1.103916909,265.3073747541015,5.279024405505661,255.4285714291036,276.7916666660458,-0.050148206,-0.706520055,3.8173061224489793,0.003483318,3.81,3.825,0.46353275705877645,-0.131726734,3.707551020408163,0.062232113,3.618,3.949,3.4195636274481553,10.557144777190276,1382.1484839649756,178.63019689424368,1015.0159999988972,2441.919999999925,3.963460208215915,24.181134476552884,2007.9665306122452,238.22423161235287,1743.02,3572.32,5.892181897,36.61088858396209,7715.008163265306,801.0086461473471,7460.31,13004.32,6.0839077479002945,37.46667120734903,10482.086734693896,8750.631619197266,8433.22,52345.38000000082,4.583058828412876,19.169013285165388,59,10
21,914.1594,15.922190446425544,888,938.41,-0.045982214,-1.082455123,246.61311577031643,5.4795817596488146,237,256.2857142854482,-0.09445182,-1.117790388,3.8064799999999996,0.003477273,3.798,3.813,-0.141554098,-0.694144466,3.72418,0.068170462,3.698,3.959,3.0870713709935877,7.563617748117792,1212.6835889286851,98.35315903710388,861,1312.3440000005066,-2.461449436,5.578562083906617,1798.5572000000002,74.86002334,1556.38,1916.34,-1.403616577,2.495267481115966,7475.8166,254.61023713014632,7280.19,8351,2.7821712369612217,6.512385483118033,10153.731199999967,8671.884340829994,8205.689999999478,52206.68999999948,4.689027907154632,20.00621115513993,9,10
22,76521.29555555555,226914.30173642022,876,681626.1,2.4748737312184805,4.124999991700194,-16348.3192,49748.81809735698,-149011.834,237.0196078419685,-2.474873725,4.124999974795185,3.8455555555555554,0.13781610130089222,3.793,4.213,2.4731678077964525,4.120234401387573,3.6882222222222216,0.1834419375291388,3.254,3.966,-1.296410625,2.1544335736333977,6860.587888889222,17238.98467,780.5,52829.98000000045,2.4746166227873374,4.124276807159389,69016.99444444444,201971.50764094814,1463,607607.63,2.4748728214119766,4.124997419184063,74122.74444444444,200057.1223917186,7280.25,607607.63,2.4748598935931883,4.124960803016365,87944.45222222226,223161.19085581027,8192.060000000522,681779.25,2.4553453890083357,4.0671184292028455,0,10
0,12960.273125000002,61634.666826158806,2197.31,426521.08,6.503784997,41.057382033159016,6142.117593976153,36834.821061243856,710.4059999997262,256022.141,6.709583435254269,43.01947093373007,4.0115,0.10682317861476368,3.663,4.287,-0.060270022,4.419909515230252,3.4179166666666667,0.11688507418561142,3.119,3.916,1.3120706995623415,6.584083864239988,9502.663056344685,31209.617708970898,1870.3359999998936,221199.231,6.707260000531363,42.999340337744606,17041.62895833333,63272.592463277244,2857.34,434588.26,6.236980454,38.301961163661545,20137.736458333336,62729.91579478648,5940,434588.26,6.253879930730493,38.48646373965123,24561.747083333332,66953.26654422801,8640.729999999981,467084.54,6.244795760721819,38.52052267309234,1059,11
1,6229.756799999999,28750.514827196726,2129.25,205460.61,6.857137482569278,45.020360048072995,729.7650600000052,314.9853179450762,663.1999999999534,2910.016000000061,6.832772371727603,44.80229940676367,3.9713600000000002,0.045252019912070784,3.955,4.269,5.868308359173943,35.994678936201765,3.44416,0.070061011,3.172,3.734,1.1284325193620388,10.338313871673556,6237.103352,9914.620914412264,4730.375,74939.998,6.856543718906764,45.01503859489147,7433.685,11470.854994449308,5696.22,86920.7,6.856616470772616,45.01569073456038,10910.4258,10969.218742310572,9248.75,86920.7,6.8564300930261854,45.01401361882523,17434.531000000003,30457.94896,11395.780000000028,220011.3899999999,6.1341245027540685,37.845798620027345,1009,11
2,6102.879199999999,28284.058225164747,2067.59,202101.35,6.857137059241411,45.02035625855573,682.9568000000188,287.02086061146645,621.6000000000931,2670.0159999998286,6.8367648930536005,44.83800298,3.9575400000000003,0.045123056236048925,3.947,4.269,6.774833259250118,44.27189618301901,3.4681399999999996,0.068068696,3.246,3.768,2.0751719290553683,10.30808989783512,6009.2301840000055,9692.156960352486,4520.311999999918,73169.986,6.856357265815752,45.01336644323208,7199.425200000001,11248.764572599262,5480.31,85147.1,6.856514916863751,45.01478030628412,10757.979599999999,10735.298783528688,9149.98,85147.1,6.856365665,45.01343268,17191.4906,30026.609655381733,11243.899999999909,216652.06000000008,6.115252998105107,37.65041885276431,959,11
3,2041.3718,20.780036602077335,2006.59,2080.19,0.074252162,-1.189162766,606.2473800000269,12.085664992942316,588,627.2000000001863,0.1949527405774773,-1.376837176,3.94334,0.003977539,3.939,3.96,2.0240315265678626,5.856751340563434,3.4984999999999995,0.072797244,3.467,3.788,3.2442259155935287,9.080350052917495,4425.356736000006,67.36538903291763,4313.943000000436,4551.550999999978,0.09667415,-1.141422631,5390.048400000001,70.46875029980544,5264.34,5516.35,-0.026433742,-1.048153556,9116.6134,61.15551479829844,9023.5,9234.91,0.4091707322028008,-0.893458579,12901.415599999997,8555.780676464807,11046.399999999909,54420.060000000056,4.6941879641948505,20.037690163772144,909,11
4,1987.82,22.805581553646032,1945.56,2027.29,-0.056896017,-0.832650244,575.1589836734244,10.424616141446318,554,593.5751999998465,-0.082497827,-0.865504599,3.9333469387755104,0.004575984,3.927,3.951,1.7835122780688597,4.450060703856972,3.5095510204081637,0.058111983,3.462,3.793,3.8152893779889627,13.61074248375407,4252.584346938733,101.10232420217477,4097.974999999628,4731.520000000484,2.0640560007499835,8.353733966897432,5213.861836734694,105.3428434065304,5048.38,5732.32,2.3402445691668055,10.04587081,9043.603673,109.08629204086314,8918.06,9687.39,4.296524585933341,22.953940725852796,12809.602244897955,8641.140839,10878.910000000147,54269.62999999989,4.639790495144168,19.532990859176394,859,11
5,1919.3555999999999,21.392486775711227,1880.75,1957.15,-0.110858651,-0.971591145,543.8918133333293,9.514956935,526,560,-0.161703042,-1.091673296,3.9252999999999996,0.004348352,3.919,3.942,1.6237168371655055,4.125524484588173,3.5311199999999996,0.067690363,3.504,3.802,3.277021707545736,9.292441252095244,4013.677527999999,67.45757442,3889.143000000157,4133.950999999419,-0.163063,-0.926958976,4969.8514000000005,68.45365209946874,4832.34,5084.35,-0.298065128,-0.840285037,8903.867999999999,43.22867713,8837.34,9025.63,0.9744941203852477,0.5471216935807712,12566.798000000008,8566.733780990391,10734.160000000147,54143.62999999989,4.694486723726829,20.03948639256647,809,11
